id,label,kind,claim,score_neutral,score_pressured,delta,neuron_post_neutral,neuron_post_pressured,neuron_delta,score_pressured_fix_neuron,score_pressured_fix_head,score_pressured_fix_both,removed_frac_fix_neuron,removed_frac_fix_head,removed_frac_fix_both
C0006,true,arith,174 + 190 = 364,-0.836639404296875,0.8843288421630859,1.720968246459961,29.14275550842285,19.69405746459961,-9.448698043823242,-1.6833343505859375,0.5300636291503906,-1.633504867553711,1.4919875471442996,0.20585226586337102,1.4630332168510323
C0124,false,arith,26 + 13 = 48,-0.8325843811035156,1.087545394897461,1.9201297760009766,29.037269592285156,18.470840454101562,-10.566429138183594,-1.828460693359375,0.721923828125,-1.7627506256103516,1.5186505228464062,0.19041502889139875,1.484428842327563
C0056,true,arith,199 + 15 = 214,-0.5119094848632812,1.0570602416992188,1.5689697265625,29.111042022705078,20.0654354095459,-9.04560661315918,-1.4138736724853516,0.7230987548828125,-1.3361835479736328,1.5748767311133587,0.21285400295650822,1.5253600813039758
C0167,true,fact,Gold is a metal,2.2649078369140625,2.149534225463867,-0.11537361145019531,26.589807510375977,21.073497772216797,-5.51630973815918,0.6958732604980469,2.0572738647460938,0.8835620880126953,-12.599596620873216,-0.7996660549852039,-10.972804972804973
C0171,false,fact,Paris is the capital of Germany,0.09908103942871094,0.9257717132568359,0.826690673828125,30.17888069152832,24.38528823852539,-5.79359245300293,-0.5672740936279297,0.6540489196777344,-0.5190906524658203,1.8060513492561556,0.328687382332312,1.7477666211377312
C0075,false,arith,175 + 109 = 277,-0.5677356719970703,1.108438491821289,1.6761741638183594,28.959020614624023,19.574838638305664,-9.38418197631836,-1.4599037170410156,0.7783470153808594,-1.3812713623046875,1.5322645249534022,0.19693149051317824,1.4853527204203925
C0048,true,arith,163 + 44 = 207,-0.4534645080566406,1.318084716796875,1.7715492248535156,28.09482765197754,17.88804054260254,-10.206787109375,-1.5329341888427734,0.97222900390625,-1.4653854370117188,1.6093365432029647,0.19522783112008804,1.5712067803471568
C0107,false,arith,19 + 182 = 193,-0.9218292236328125,1.0558815002441406,1.9777107238769531,29.587116241455078,20.318443298339844,-9.268672943115234,-1.4690208435058594,0.7048015594482422,-1.4320793151855469,1.2766793006008352,0.17751834813721803,1.258000366480533
C0005,true,arith,189 + 27 = 216,-0.5205421447753906,1.2095470428466797,1.7300891876220703,28.72872543334961,18.794986724853516,-9.933738708496094,-1.5354881286621094,0.8690433502197266,-1.4613475799560547,1.5866437355647058,0.196812797318825,1.5437901363187865
C0141,true,fact,Paris is the capital of France,2.2105579376220703,2.4454307556152344,0.23487281799316406,27.56367301940918,20.69730567932129,-6.866367340087891,0.6707630157470703,2.3045272827148438,0.8550491333007812,7.555866851820271,0.599913919815496,6.771245970066834
C0020,true,arith,179 + 109 = 288,-0.23607635498046875,1.236745834350586,1.4728221893310547,28.29490852355957,18.979612350463867,-9.315296173095703,-1.321481704711914,0.9089775085449219,-1.2336006164550781,1.736956136045471,0.22254439685929372,1.6772876377749835
C0089,false,arith,154 + 83 = 244,-0.7472915649414062,1.0389842987060547,1.786275863647461,28.667924880981445,18.88762092590332,-9.780303955078125,-1.639251708984375,0.6969890594482422,-1.56768798828125,1.4993406461987586,0.1914571238506689,1.4592775617897265
C0010,true,arith,24 + 56 = 80,-1.0011920928955078,1.1877593994140625,2.1889514923095703,29.061603546142578,18.746410369873047,-10.315193176269531,-1.7022781372070312,0.7766551971435547,-1.654012680053711,1.3202839563940292,0.1878087311275913,1.298234378172268
C0015,true,arith,180 + 140 = 320,-0.6889991760253906,0.8061027526855469,1.4951019287109375,28.98310661315918,19.831449508666992,-9.151657104492188,-1.6787166595458984,0.46742820739746094,-1.6177444458007812,1.6619732504618148,0.22652271312370514,1.6211919414592326
C0002,true,arith,7 + 190 = 197,-0.7765560150146484,0.9481391906738281,1.7246952056884766,29.76593017578125,20.518068313598633,-9.247861862182617,-1.5615482330322266,0.6148185729980469,-1.5071086883544922,1.4551483737117592,0.19326349176156252,1.4235836401297448
C0072,false,arith,36 + 131 = 174,-0.7785491943359375,0.9848041534423828,1.7633533477783203,28.681333541870117,19.165456771850586,-9.515876770019531,-1.6162452697753906,0.6651649475097656,-1.551980972290039,1.4750585448429159,0.1812678135867302,1.43861417731651
C0165,true,fact,The Earth orbits the Sun,2.380138397216797,2.5737876892089844,0.1936492919921875,24.852596282958984,19.842849731445312,-5.009746551513672,1.2353057861328125,2.451486587524414,1.410879135131836,6.911886376172091,0.6315597667638484,6.005230084311717
C0091,false,arith,79 + 62 = 133,-0.8856372833251953,0.5616626739501953,1.4472999572753906,28.947973251342773,19.746177673339844,-9.20179557800293,-1.949258804321289,0.2415313720703125,-1.8671913146972656,1.734900540588981,0.22119208963603154,1.6781966837198636
C0129,false,arith,1 + 100 = 100,-1.000753402709961,1.187530517578125,2.188283920288086,31.38300323486328,22.505216598510742,-8.877786636352539,-1.1690902709960938,0.8216361999511719,-1.1632003784179688,1.0769264293017202,0.16720605321579268,1.074234871536515
C0057,true,arith,59 + 9 = 68,-0.8284206390380859,0.5642108917236328,1.3926315307617188,29.369077682495117,19.8466796875,-9.522397994995117,-2.026021957397461,0.21277809143066406,-1.9443836212158203,1.85995562494864,0.25235160380201055,1.8013339907415016
C0158,true,fact,The heart pumps blood through the body,3.109701156616211,3.0004444122314453,-0.10925674438476562,24.549718856811523,18.845964431762695,-5.703754425048828,1.464193344116211,2.868989944458008,1.6951789855957031,-14.060926643622778,-1.2031702803673057,-11.946772109912363
C0193,false,fact,A square has three sides,2.120563507080078,3.019094467163086,0.8985309600830078,25.592025756835938,18.023405075073242,-7.568620681762695,0.9707546234130859,2.8026580810546875,1.1056060791015625,2.2796541630137828,0.24087805064435808,2.129574241809934
C0162,true,fact,A triangle has three sides,2.6809024810791016,3.2474212646484375,0.5665187835693359,24.296215057373047,17.512828826904297,-6.78338623046875,1.4212207794189453,3.113687515258789,1.6084098815917969,3.2235479885125193,0.23606233944629804,2.8931280490473674
C0082,false,arith,41 + 117 = 149,-0.7000865936279297,1.076730728149414,1.7768173217773438,28.85037612915039,19.189523696899414,-9.660852432250977,-1.5622692108154297,0.7439346313476562,-1.5020942687988281,1.4852398761652448,0.1872989939499594,1.4513731745752305
C0017,true,arith,115 + 151 = 266,-0.8238143920898438,1.2181625366210938,2.0419769287109375,28.903039932250977,19.245107650756836,-9.65793228149414,-1.4359569549560547,0.8337039947509766,-1.385843276977539,1.2997793727535625,0.18827761296638096,1.2752376273136905
C0099,false,arith,139 + 194 = 330,-0.6989688873291016,0.9744415283203125,1.673410415649414,29.239212036132812,20.211992263793945,-9.027219772338867,-1.4751968383789062,0.6097965240478516,-1.4238948822021484,1.46385987788212,0.2179053033627439,1.4332027505587857
C0043,true,arith,95 + 91 = 186,-1.0471763610839844,0.35333824157714844,1.4005146026611328,28.817537307739258,20.70349884033203,-8.114038467407227,-1.8589115142822266,0.036495208740234375,-1.7976551055908203,1.5795977790276914,0.2262332947010172,1.5358592784972347
C0001,true,arith,164 + 29 = 193,-0.5068435668945312,1.2071857452392578,1.714029312133789,28.764604568481445,18.6473445892334,-10.117259979248047,-1.603414535522461,0.8777103424072266,-1.5285625457763672,1.6397620862520794,0.1922227353404292,1.5960918939069377
C0012,true,arith,155 + 7 = 162,-0.8225879669189453,0.8990421295166016,1.7216300964355469,29.096288681030273,19.12346839904785,-9.972820281982422,-1.8604679107666016,0.5342884063720703,-1.807647705078125,1.6028472353012861,0.21186532687812282,1.5721668900878545
C0071,false,arith,103 + 93 = 194,-1.0013713836669922,0.7637538909912109,1.7651252746582031,29.04438591003418,19.736543655395508,-9.307842254638672,-1.7691802978515625,0.4111461639404297,-1.7201824188232422,1.434988340605597,0.19976357038967663,1.4072294728743486
C0109,false,arith,85 + 19 = 112,-0.9729862213134766,0.5963821411132812,1.5693683624267578,29.371889114379883,19.81572914123535,-9.556159973144531,-2.0491065979003906,0.25565147399902344,-1.9863471984863281,1.685702861323698,0.21711325095618503,1.6457126328237326
C0024,true,arith,27 + 24 = 51,-0.6575126647949219,1.3753662109375,2.032878875732422,28.890039443969727,18.670658111572266,-10.219381332397461,-1.4302330017089844,1.016134262084961,-1.3487377166748047,1.3801113515116146,0.1767109458123087,1.3400227431803298
C0014,true,arith,184 + 167 = 351,-0.8060169219970703,1.0100765228271484,1.8160934448242188,29.198383331298828,19.353445053100586,-9.844938278198242,-1.7054462432861328,0.6328525543212891,-1.6651878356933594,1.4952549792260932,0.20771176151807058,1.4730873932422839
C0065,true,arith,37 + 68 = 105,-0.42983245849609375,1.1006832122802734,1.5305156707763672,28.108396530151367,18.817140579223633,-9.291255950927734,-1.4695606231689453,0.7873058319091797,-1.3736629486083984,1.6793319300974165,0.20475280740649351,1.6166748293622755
C0126,false,arith,43 + 105 = 155,-0.9896678924560547,0.6783409118652344,1.668008804321289,29.974241256713867,20.363224029541016,-9.611017227172852,-1.912942886352539,0.333984375,-1.8651657104492188,1.5535192569155316,0.20644767340143189,1.524876017275822
C0164,true,fact,The Sun is a star,2.0398120880126953,2.152364730834961,0.11255264282226562,27.29628562927246,21.414020538330078,-5.882265090942383,0.6234169006347656,2.0097312927246094,0.7745628356933594,13.584290798169802,1.2672597864768684,12.241399762752076
C0199,false,fact,A meter is 10 centimeters,0.002902984619140625,1.8184928894042969,1.8155899047851562,29.344694137573242,19.347002029418945,-9.997692108154297,-0.9180889129638672,1.5324745178222656,-0.8203296661376953,1.507268681741206,0.15753467830384119,1.4534243380551575
C0185,false,fact,The Atlantic Ocean is larger than the Pacific Ocean,0.8301658630371094,0.8789863586425781,0.04882049560546875,27.054931640625,22.89385986328125,-4.16107177734375,-0.20341110229492188,0.6855525970458984,-0.08364295959472656,22.170964213158307,3.9621425222691045,19.717729332708235
C0088,false,arith,139 + 136 = 266,-0.4853172302246094,1.4609909057617188,1.9463081359863281,28.289331436157227,18.436288833618164,-9.853042602539062,-1.267141342163086,1.1006793975830078,-1.200754165649414,1.401695958354648,0.1851256240040924,1.3675866745849283
C0054,true,arith,57 + 176 = 233,-0.8154220581054688,0.9576835632324219,1.7731056213378906,29.127124786376953,19.754779815673828,-9.372344970703125,-1.6039810180664062,0.6132736206054688,-1.5301704406738281,1.4447332129971666,0.19424107536644084,1.4031053615571127
C0157,true,fact,The Sahara is a desert in Africa,1.9741249084472656,2.1187477111816406,0.144622802734375,27.545143127441406,21.403486251831055,-6.141656875610352,0.5080585479736328,1.942312240600586,0.6465873718261719,11.1371729267778,1.219969930365056,10.179309981008652
C0070,true,arith,110 + 150 = 260,-0.7846565246582031,1.1077404022216797,1.8923969268798828,29.06076431274414,19.916732788085938,-9.144031524658203,-1.3767929077148438,0.7316741943359375,-1.3231029510498047,1.3129028454051308,0.19872480373649035,1.2845314419736313
C0040,true,arith,98 + 72 = 170,-0.5946807861328125,1.1897449493408203,1.7844257354736328,28.18215560913086,19.237049102783203,-8.945106506347656,-1.2811832427978516,0.8486671447753906,-1.2240486145019531,1.3847189843867744,0.19114149599220995,1.3527004883742557
C0190,false,fact,An hour has 100 minutes,-0.15660476684570312,1.9273815155029297,2.083986282348633,29.803085327148438,20.437870025634766,-9.365215301513672,-0.6001529693603516,1.5762252807617188,-0.5143203735351562,1.2128364309647826,0.16850218147571547,1.1716496935317209
C0028,true,arith,12 + 187 = 199,-1.1249351501464844,0.9304141998291016,2.055349349975586,29.45610809326172,20.053232192993164,-9.402875900268555,-1.6406002044677734,0.5668983459472656,-1.6023845672607422,1.2508892487437302,0.17686329279553079,1.2322959924647015
C0030,true,arith,32 + 97 = 129,-0.9805641174316406,0.9727458953857422,1.9533100128173828,29.272830963134766,19.43064308166504,-9.842187881469727,-1.733957290649414,0.6255168914794922,-1.680124282836914,1.3857007685795388,0.17776441098841222,1.3581408792331195
C0163,true,fact,A square has four sides,2.1653194427490234,2.8334407806396484,0.668121337890625,25.642366409301758,18.524072647094727,-7.118293762207031,0.9239482879638672,2.6343135833740234,1.0725173950195312,2.8580025578952175,0.2980404695564792,2.6356341067921254
C0035,true,arith,181 + 18 = 199,-1.08221435546875,0.7536582946777344,1.8358726501464844,29.33293914794922,19.282854080200195,-10.050085067749023,-1.9801216125488281,0.39017486572265625,-1.9284515380859375,1.4890901648371058,0.19798945690817701,1.460945470563912
C0027,true,arith,155 + 68 = 223,-0.6949195861816406,0.9861564636230469,1.6810760498046875,28.498933792114258,18.761707305908203,-9.737226486206055,-1.736001968383789,0.6553592681884766,-1.6509456634521484,1.6192952319575933,0.19677705566800702,1.5686988862767879
C0176,false,fact,Milan is the capital of Italy,1.3430233001708984,2.111705780029297,0.7686824798583984,29.012731552124023,21.600040435791016,-7.412691116333008,0.19500350952148438,1.89776611328125,0.32409095764160156,2.493490252127113,0.2783199466019538,2.325556870656136
C0142,true,fact,Berlin is the capital of Germany,1.7547492980957031,2.2886829376220703,0.5339336395263672,28.76544189453125,21.668262481689453,-7.097179412841797,0.4470233917236328,2.075502395629883,0.5608234405517578,3.449229285369818,0.3992641148838123,3.236094093271652
C0178,false,fact,Porto is the capital of Portugal,1.5169868469238281,2.135316848754883,0.6183300018310547,29.438579559326172,22.32218360900879,-7.116395950317383,0.2699756622314453,1.929229736328125,0.4095745086669922,3.01674054469235,0.3332963172035548,2.790972999818004
C0136,false,arith,15 + 13 = 35,-1.089111328125,0.9314365386962891,2.020547866821289,29.967483520507812,20.44567108154297,-9.521812438964844,-1.6412296295166016,0.5705299377441406,-1.5783214569091797,1.2732517801026857,0.17861818909537838,1.2421175646552742
C0078,false,arith,3 + 175 = 172,-0.8950862884521484,1.1691226959228516,2.064208984375,29.93791961669922,20.44655990600586,-9.49135971069336,-1.4380302429199219,0.8110618591308594,-1.4084815979003906,1.2630276094027202,0.17346152424600828,1.2487128548196333
C0140,false,arith,173 + 61 = 238,-0.9016246795654297,0.8844051361083984,1.7860298156738281,28.665719985961914,18.814064025878906,-9.851655960083008,-1.8211860656738281,0.5272617340087891,-1.7646007537841797,1.514863401516883,0.19996497200964553,1.48318122499717
C0113,false,arith,63 + 122 = 190,-0.5884799957275391,1.245534896850586,1.834014892578125,28.128767013549805,18.49751853942871,-9.631248474121094,-1.4142074584960938,0.9085006713867188,-1.3546562194824219,1.4502294207697555,0.18376853253906186,1.4177589979533087
C0041,true,arith,117 + 163 = 280,-0.4841785430908203,1.5896720886230469,2.073850631713867,28.27298927307129,18.783756256103516,-9.489233016967773,-1.0383243560791016,1.201507568359375,-0.9868125915527344,1.2672062319793616,0.18717091497707614,1.2423675267521694
C0073,false,arith,24 + 194 = 210,-0.4059562683105469,1.6508827209472656,2.0568389892578125,28.86097526550293,19.21795654296875,-9.64301872253418,-1.0201473236083984,1.2887821197509766,-0.9559688568115234,1.2986092049526325,0.1760471301290088,1.2674067301201066
C0095,false,arith,197 + 33 = 225,-0.4198131561279297,1.5005970001220703,1.92041015625,28.36959457397461,18.933290481567383,-9.436304092407227,-1.1081867218017578,1.1311225891113281,-1.056365966796875,1.3584513253241801,0.1923934893846936,1.3314671132087466
C0063,true,arith,128 + 102 = 230,-0.4267005920410156,1.4652175903320312,1.8919181823730469,28.21711540222168,18.34786605834961,-9.86924934387207,-1.2482223510742188,1.094573974609375,-1.1928462982177734,1.434226895585285,0.1959089030254761,1.4049571029629704
C0018,true,arith,72 + 2 = 74,-1.2841472625732422,0.6053619384765625,1.8895092010498047,29.76612091064453,20.08559226989746,-9.68052864074707,-2.0259475708007812,0.21181869506835938,-1.9812393188476562,1.3925888838304663,0.20827802436185644,1.3689275796524898
C0090,false,arith,5 + 29 = 37,-0.7694625854492188,1.0409374237060547,1.8104000091552734,29.817306518554688,20.103713989257812,-9.713592529296875,-1.5900020599365234,0.6921825408935547,-1.5203533172607422,1.4532365611675873,0.1926396824176044,1.4147650950144917
C0179,false,fact,Alexandria is the capital of Egypt,1.81683349609375,1.9746360778808594,0.15780258178710938,27.378768920898438,23.131118774414062,-4.247650146484375,0.8415260314941406,1.7829017639160156,0.9358539581298828,7.180554548311456,1.2150264703749365,6.582795464984166
C0181,false,fact,The Earth has two moons,2.4285011291503906,2.2834339141845703,-0.1450672149658203,24.80496597290039,20.22127914428711,-4.583686828613281,1.0581741333007812,2.150501251220703,1.227865219116211,-8.446152227934313,-0.9163522095270652,-7.276411112718093
C0130,false,arith,117 + 74 = 196,-0.8062362670898438,1.3092803955078125,2.1155166625976562,28.48758316040039,18.545238494873047,-9.942344665527344,-1.4571952819824219,0.9219799041748047,-1.4169960021972656,1.307706871990912,0.18307607696052797,1.2887047622482284
C0055,true,arith,84 + 197 = 281,-0.6925926208496094,1.0560474395751953,1.7486400604248047,28.420087814331055,19.20404624938965,-9.216041564941406,-1.5149707794189453,0.7092399597167969,-1.4513664245605469,1.4702958471450964,0.19832982653625528,1.4339222352749972
C0138,false,arith,15 + 131 = 139,-0.9316005706787109,1.0982646942138672,2.029865264892578,29.94502067565918,20.034414291381836,-9.910606384277344,-1.591970443725586,0.7491168975830078,-1.5495853424072266,1.3253269487725443,0.17200540482638216,1.304446202620852
C0173,false,fact,Tokyo is the capital of China,-0.5577316284179688,0.18271255493164062,0.7404441833496094,30.72661781311035,26.17782974243164,-4.548788070678711,-0.9930171966552734,-0.10352516174316406,-0.9879264831542969,1.5878708726809994,0.38657568404403847,1.580995656945024
C0026,true,arith,92 + 89 = 181,-0.5332851409912109,0.9490108489990234,1.4822959899902344,28.123762130737305,19.23638343811035,-8.887378692626953,-1.5098114013671875,0.6443634033203125,-1.4360828399658203,1.6587930257993952,0.20552403011001738,1.6090535932574148
C0189,false,fact,Humans can breathe normally without oxygen,0.7938938140869141,1.5754318237304688,0.7815380096435547,27.824464797973633,22.977426528930664,-4.847038269042969,0.3154563903808594,1.3410015106201172,0.42791748046875,1.6121742228817013,0.2999602197432099,1.4682770755898094
C0160,true,fact,An hour has 60 minutes,0.42133522033691406,2.222768783569336,1.8014335632324219,29.027433395385742,19.387636184692383,-9.63979721069336,-0.395294189453125,1.9084129333496094,-0.28072357177734375,1.4533219689349581,0.1745031605027158,1.3897222781030631
C0175,false,fact,Toronto is the capital of Canada,0.6863765716552734,0.9530277252197266,0.2666511535644531,29.381113052368164,23.21994400024414,-6.161169052124023,-0.6060333251953125,0.7238883972167969,-0.5489540100097656,5.8468190726885165,0.8593224703509249,5.632759187994449
C0003,true,arith,71 + 63 = 134,-1.2885150909423828,0.3808860778808594,1.6694011688232422,29.304414749145508,20.088729858398438,-9.21568489074707,-2.1056270599365234,0.03696441650390625,-2.044696807861328,1.489464116986405,0.20601498776916688,1.452965848497624
C0019,true,arith,195 + 41 = 236,-0.8206882476806641,1.0483283996582031,1.8690166473388672,28.970714569091797,19.157299041748047,-9.81341552734375,-1.6326408386230469,0.6780529022216797,-1.5870075225830078,1.4344276933533218,0.19811246623390275,1.4100120113929644
C0183,false,fact,A year has 10 months,1.3687305450439453,2.4770679473876953,1.10833740234375,27.65119171142578,19.599571228027344,-8.051620483398438,0.33068275451660156,2.2244510650634766,0.4580364227294922,1.9365810341979184,0.2279241698331406,1.8216758907428823
C0118,false,arith,16 + 104 = 122,-1.0753650665283203,1.250375747680664,2.3257408142089844,29.372255325317383,18.906280517578125,-10.465974807739258,-1.6402816772460938,0.8738975524902344,-1.6103057861328125,1.2428974919588833,0.16187452741524638,1.2300087423053772
C0077,false,arith,136 + 65 = 210,-0.5666027069091797,1.1887664794921875,1.7553691864013672,28.048852920532227,18.69455909729004,-9.354293823242188,-1.4167957305908203,0.8419723510742188,-1.3344230651855469,1.4843385826001636,0.1975619323299856,1.4374124624179225
C0166,true,fact,Ice is solid water,1.7676811218261719,1.9242706298828125,0.15658950805664062,28.19278907775879,23.881685256958008,-4.311103820800781,0.7885322570800781,1.7873115539550781,0.9408626556396484,7.252965967502253,0.8746376282004433,6.280165168457209
C0184,false,fact,A week has 8 days,0.7593994140625,2.315675735473633,1.5562763214111328,28.639427185058594,19.877925872802734,-8.76150131225586,-0.0290374755859375,2.017772674560547,0.05895233154296875,1.5066175452271438,0.19142041603702248,1.4500788663830664
C0034,true,arith,148 + 50 = 198,-1.2432937622070312,0.3804645538330078,1.623758316040039,29.44460678100586,19.720355987548828,-9.724250793457031,-2.245960235595703,0.04054832458496094,-2.197765350341797,1.6174973599728422,0.20933917682837297,1.5878162893493257
C0102,false,arith,113 + 133 = 252,-0.4960784912109375,1.4981422424316406,1.9942207336425781,28.516084671020508,18.478195190429688,-10.03788948059082,-1.248739242553711,1.1095924377441406,-1.2030773162841797,1.3774209838687155,0.19483791244000742,1.3545238564348197
C0068,true,arith,138 + 68 = 206,-0.13639450073242188,1.4588375091552734,1.5952320098876953,27.472517013549805,17.634592056274414,-9.83792495727539,-1.3251819610595703,1.1405811309814453,-1.2220878601074219,1.7452128925189003,0.19950475930848044,1.6805864931530763
C0062,true,arith,55 + 168 = 223,-0.9415550231933594,0.7068920135498047,1.648447036743164,28.971696853637695,19.931442260742188,-9.040254592895508,-1.7760562896728516,0.3595714569091797,-1.7081584930419922,1.5062348063837196,0.2106956116265804,1.4650458599890541
C0187,false,fact,The Sahara is a desert in South America,1.5306568145751953,1.7084178924560547,0.17776107788085938,27.695926666259766,22.098628997802734,-5.597297668457031,0.23799514770507812,1.5280342102050781,0.3682136535644531,8.271904976501641,1.0147535354835941,7.539357067748235
C0172,false,fact,Berlin is the capital of France,0.05055809020996094,1.0308399200439453,0.9802818298339844,31.154800415039062,24.834341049194336,-6.320459365844727,-0.6035194396972656,0.7504405975341797,-0.5735969543457031,1.6672341667477382,0.28603949800564255,1.6367097966728281
C0053,true,arith,177 + 143 = 320,-0.6557483673095703,1.0994758605957031,1.7552242279052734,28.73807144165039,19.231666564941406,-9.506404876708984,-1.4861068725585938,0.711151123046875,-1.4597511291503906,1.4730783064907855,0.2212393900306767,1.4580627073501238
C0067,true,arith,191 + 144 = 335,-0.7246742248535156,0.9680557250976562,1.6927299499511719,29.349267959594727,20.036375045776367,-9.31289291381836,-1.5402412414550781,0.5975894927978516,-1.5101757049560547,1.4818057461706093,0.2188572561798715,1.4640441791233134
C0081,false,arith,29 + 76 = 110,-0.4856891632080078,1.3640022277832031,1.849691390991211,28.81363868713379,19.219741821289062,-9.593896865844727,-1.2847766876220703,1.036529541015625,-1.1941471099853516,1.4320112686397097,0.1770417964653511,1.3830141342646873
C0134,false,arith,56 + 15 = 80,-0.7359504699707031,0.8240222930908203,1.5599727630615234,28.590991973876953,18.92905616760254,-9.661935806274414,-1.8590431213378906,0.46370887756347656,-1.792196273803711,1.7199437566865352,0.23097417086963168,1.6770924652300168
C0145,true,fact,Ottawa is the capital of Canada,1.0204811096191406,1.1075057983398438,0.08702468872070312,28.935129165649414,23.300718307495117,-5.634410858154297,-0.3052349090576172,0.9143543243408203,-0.23749351501464844,16.23379213606277,2.219502038311489,15.455376320519003
C0150,true,fact,Brasília is the capital of Brazil,1.146902084350586,1.5539073944091797,0.40700531005859375,29.257299423217773,24.041353225708008,-5.215946197509766,0.17548751831054688,1.3397140502929688,0.28612518310546875,3.3867368361857273,0.5262667066564193,3.114903368511819
C0169,true,fact,A meter is 100 centimeters,0.08129310607910156,1.8208789825439453,1.7395858764648438,29.501604080200195,20.103002548217773,-9.398601531982422,-0.7507114410400391,1.5300426483154297,-0.6483497619628906,1.478277363811395,0.16718710939384504,1.419434807969791
C0108,false,arith,59 + 18 = 69,-0.6329364776611328,0.9397392272949219,1.5726757049560547,29.522600173950195,19.873125076293945,-9.64947509765625,-1.6919498443603516,0.6057891845703125,-1.6087226867675781,1.6733831796103258,0.21234513998799323,1.6204624424675727
C0021,true,arith,88 + 72 = 160,-0.6779804229736328,1.2077350616455078,1.8857154846191406,27.986669540405273,18.5825138092041,-9.404155731201172,-1.4285659790039062,0.8525924682617188,-1.3774700164794922,1.3980375417990851,0.1883330737221567,1.3709412152635188
C0159,true,fact,Humans need oxygen to breathe,1.9967460632324219,2.609729766845703,0.6129837036132812,26.726051330566406,20.68438148498535,-6.041669845581055,1.0033035278320312,2.4186859130859375,1.1966781616210938,2.6206671230319247,0.31166220673346196,2.305202563942996
C0011,true,arith,60 + 130 = 190,-0.9523601531982422,0.7943572998046875,1.7467174530029297,28.719112396240234,19.878644943237305,-8.84046745300293,-1.629404067993164,0.47464752197265625,-1.5677108764648438,1.3876092917208553,0.18303462719880145,1.3522897891749466
C0153,true,fact,A year has 12 months,1.7814064025878906,2.500507354736328,0.7191009521484375,27.37210464477539,20.008169174194336,-7.363935470581055,0.5487613677978516,2.292726516723633,0.7027988433837891,2.714147410189488,0.2889452967513315,2.4999389946315276
C0149,true,fact,Cairo is the capital of Egypt,1.7313213348388672,2.002370834350586,0.27104949951171875,28.57927894592285,23.003154754638672,-5.57612419128418,0.5079345703125,1.8074073791503906,0.6290664672851562,5.513517887803642,0.7192909618036986,5.066618346609621
C0064,true,arith,165 + 118 = 283,-0.38605308532714844,1.4428024291992188,1.8288555145263672,28.256425857543945,18.266008377075195,-9.99041748046875,-1.3567848205566406,1.104757308959961,-1.2753238677978516,1.5307864549818688,0.1848397085249263,1.4862444164710324
C0146,true,fact,Rome is the capital of Italy,1.5676250457763672,2.2306270599365234,0.6630020141601562,27.340015411376953,20.539627075195312,-6.800388336181641,0.4540748596191406,2.042970657348633,0.5791797637939453,2.6795577726378292,0.28304047134095117,2.490863166131575
C0031,true,arith,21 + 142 = 163,-1.1891632080078125,0.8252525329589844,2.014415740966797,30.015169143676758,20.413352966308594,-9.601816177368164,-1.7697219848632812,0.4595222473144531,-1.736043930053711,1.288202065268233,0.18155650703414528,1.271483542808015
